obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.23766E+18,47.46865473,0.958876622,20.85929,19.10885,18.37583,18.05857,17.90119,3438,301,6,116,8.16863E+18,STAR,-0.000402216,7255,56597,834
1.23766E+18,48.9119017,1.003743542,22.07792,19.95552,18.46804,17.6611,17.21006,3438,301,6,126,1.70583E+18,STAR,0.000147299,1515,52932,322
1.23766E+18,50.93576365,0.952446545,20.51143,19.95762,19.66758,19.37036,19.24362,3438,301,6,140,1.19806E+18,QSO,1.767593,1064,52577,379
1.23767E+18,52.23672926,0.814415099,23.58154,20.22816,19.20115,18.75164,18.51763,4849,301,5,803,1.70702E+18,STAR,0.000112045,1516,52933,572
1.23766E+18,190.170703,14.23578248,19.22676,17.92466,18.16374,18.35194,18.46638,3970,301,2,56,3.66491E+18,STAR,0.000471794,3255,54885,396
1.23766E+18,191.9759694,14.0696747,18.18745,17.09756,16.65693,16.51115,16.49342,3970,301,2,68,3.66497E+18,STAR,0.000164802,3255,54885,593
1.23765E+18,123.9630954,-1.19070911,18.68355,17.58403,17.35703,17.26181,17.25571,1239,301,1,24,2.31603E+18,STAR,0.000248748,2057,53816,189
1.23766E+18,117.2071927,20.49147587,18.67889,18.30097,18.29185,18.33448,18.51195,3605,301,3,47,1.24772E+19,STAR,-0.000123709,11082,58508,80
1.23766E+18,125.4210037,26.80022117,19.40474,19.1333,19.34569,19.68558,19.94304,3605,301,3,112,1.25259E+19,STAR,0.001541968,11125,58433,906
1.23766E+18,116.4715186,20.05688923,20.95168,19.71258,19.3011,18.71136,22.8269,3605,301,3,41,1.24773E+19,STAR,0.000157003,11082,58508,204
1.23767E+18,28.38788934,7.461567907,21.16275,18.9792,17.5676,17.05091,16.63789,5065,301,5,62,5.10158E+18,GALAXY,0.2523398,4531,55563,456
1.23766E+18,249.1378688,25.00467851,23.33471,21.27827,19.38853,18.79254,18.36838,3926,301,3,165,4.71316E+18,GALAXY,0.3472706,4186,55691,508
1.23766E+18,232.4532329,35.9295538,25.23777,22.59655,20.72779,19.79284,19.30462,3926,301,3,45,5.60477E+18,GALAXY,0.5570092,4978,56036,139
1.23766E+18,182.8690099,51.03813323,21.18622,20.93876,20.80207,20.54739,20.4493,2964,301,6,313,9.26054E+18,QSO,1.48008,8225,57375,37
1.23766E+18,192.0004104,51.00886069,20.72956,20.98576,20.46244,20.5249,20.48236,2964,301,6,351,9.25727E+18,QSO,1.203672,8222,57431,451
1.23766E+18,193.3700543,50.75795905,20.5178,19.20192,18.64016,18.41022,18.28186,2964,301,6,357,3.29115E+18,STAR,2.23E-05,2923,54563,523
1.23767E+18,142.3983659,15.53273759,23.142,21.91862,20.60102,19.52401,19.31124,5935,301,5,175,5.97875E+18,GALAXY,0.6729239,5310,55983,803
1.23767E+18,142.4363357,15.53386887,25.68881,22.42947,21.51338,21.01785,20.68525,5935,301,5,175,1.07501E+19,GALAXY,0.7303094,9548,57785,44
1.23767E+18,142.7169964,15.56171065,21.6302,21.50921,20.70538,19.50851,19.14171,5935,301,5,177,1.07919E+19,STAR,0.000686235,9585,57780,671
1.23767E+18,157.1985261,18.39251471,24.15945,22.15241,20.69383,19.67816,19.20595,5935,301,5,271,6.01476E+18,GALAXY,0.5403196,5342,56003,745
1.23767E+18,130.7212789,12.59104965,21.22253,18.61669,17.59665,17.10328,16.7349,5935,301,5,97,2.73375E+18,GALAXY,0.1396596,2428,53801,236
1.23768E+18,29.12070822,-2.228585644,19.16993,19.11981,18.84932,18.83816,18.91571,7780,301,4,96,8.82828E+18,QSO,1.252547,7841,56960,356
1.23767E+18,248.0660497,14.67604169,22.40799,21.25076,19.41317,18.74369,18.48501,4649,301,4,424,4.58035E+18,GALAXY,0.357977,4068,55445,674
1.23766E+18,235.583665,36.30216018,23.85256,21.49228,20.55112,21.23292,20.05579,3958,301,2,43,1.20923E+19,STAR,-0.000232523,10740,58223,576
1.23766E+18,138.6783872,40.8723095,22.00338,21.45717,21.36227,21.72663,21.88013,2964,301,6,100,9.34162E+18,GALAXY,0.008233578,8297,57416,98
1.23768E+18,344.5785119,-1.845321961,22.08074,22.21751,21.69341,20.93658,20.70619,8038,301,5,116,1.03753E+19,GALAXY,0.7471604,9215,57682,325
1.23766E+18,226.1333149,39.58796995,26.05801,23.61966,21.97198,20.50759,19.84514,3699,301,4,225,9.5634E+18,QSO,1.039629,8494,57104,25
1.23767E+18,53.39497201,0.727164518,22.17559,19.35125,18.05087,17.5243,17.20899,4849,301,5,811,1.70812E+18,STAR,0.000114819,1517,52934,490
1.23768E+18,6.311005909,31.29524911,25.0625,21.39092,20.69086,20.52699,20.3315,8111,301,1,116,8.02564E+18,STAR,-0.000293296,7128,56567,802
1.23768E+18,331.389386,31.00000385,24.73216,23.98529,21.80771,20.77424,19.89925,8156,301,5,73,8.6786E+18,GALAXY,0.693276,7708,57664,599
1.23767E+18,185.0893779,35.74755816,25.43791,21.95494,20.28767,19.51392,19.17405,4552,301,5,101,5.19379E+18,GALAXY,0.4608806,4613,55591,35
1.23767E+18,202.0177596,34.45259998,23.73969,21.3167,19.45189,18.82052,18.44269,4552,301,5,194,4.48338E+18,GALAXY,0.379442,3982,55332,160
1.23767E+18,202.2233808,34.53815439,23.77887,21.79606,20.12204,19.329,18.92661,4552,301,5,195,4.48337E+18,GALAXY,0.4335139,3982,55332,134
1.23767E+18,204.3173326,34.15933331,25.75208,22.19193,20.4471,19.56758,18.96839,4552,301,5,207,4.48694E+18,GALAXY,0.4790038,3985,55320,831
1.23767E+18,164.9761893,28.55234833,23.38114,22.29466,21.6335,21.64911,21.43438,5061,301,4,332,1.17918E+19,GALAXY,1.116862,10473,58142,788
1.23766E+18,115.6975034,23.12757876,23.79383,22.10531,21.25209,20.33613,19.88956,2830,301,1,24,5.03282E+18,GALAXY,0.5829799,4470,55587,187
1.23766E+18,143.4672161,42.82048743,25.40431,21.81815,20.10904,19.24752,18.69488,2830,301,1,226,5.22213E+18,GALAXY,0.4906898,4638,55956,735
1.23768E+18,23.27289353,18.61943036,25.0967,21.42966,20.73683,19.79639,19.40195,7913,301,2,105,5.77371E+18,GALAXY,0.6611195,5128,55912,329
1.23768E+18,13.88689542,18.06781365,26.0346,23.42292,21.94105,20.44188,19.29442,7713,301,5,319,8.58283E+18,GALAXY,0.8130168,7623,56901,341
1.23766E+18,137.4577557,29.22398173,22.63363,21.18222,19.26222,18.55709,18.08252,4335,301,3,182,6.50885E+18,GALAXY,0.4189095,5781,56337,84
1.23766E+18,209.8369916,44.9209115,19.14676,17.39368,16.59883,16.22315,15.95035,3699,301,4,137,1.65058E+18,GALAXY,0.07080446,1466,53083,30
1.23766E+18,213.2943556,43.98598491,19.69873,17.79049,16.72285,16.27505,15.89237,3699,301,4,155,1.56961E+18,GALAXY,0.1379637,1394,53108,385
1.23766E+18,205.1782871,45.84745861,17.69581,16.34112,15.71101,15.33685,15.09914,3699,301,4,114,1.64956E+18,GALAXY,0.0581238,1465,53082,422
1.23766E+18,202.4664776,46.28248378,24.14574,20.16224,18.5101,17.93386,17.56249,3699,301,4,101,7.5977E+18,GALAXY,0.3222028,6748,56371,454
1.23767E+18,141.5015883,14.97732954,19.21143,18.95417,18.84716,18.89448,18.85009,5935,301,4,168,1.07875E+19,QSO,0.9171038,9581,57783,923
1.23766E+18,187.1548833,49.94855854,22.96875,22.85663,21.06625,20.01004,19.66642,2964,301,3,331,7.5099E+18,GALAXY,0.5832943,6670,56389,541
1.23765E+18,175.0126847,3.127611313,25.27076,21.63243,20.24436,19.29883,18.77345,1992,301,5,168,5.33703E+18,GALAXY,0.4453045,4740,55651,955
1.23765E+18,172.2992525,3.173313765,23.47759,21.537,20.93527,19.20708,18.75599,1992,301,5,150,5.32575E+18,STAR,0.000293096,4730,55630,871
1.23765E+18,171.7716769,3.170456816,22.14702,21.62253,20.21162,19.30786,18.98934,1992,301,5,146,5.3684E+18,GALAXY,0.5964658,4768,55944,413
1.23765E+18,161.7863471,3.003034487,21.18233,18.68589,17.46711,16.92158,16.52402,1992,301,5,80,5.7092E+17,GALAXY,0.1520676,507,52353,323
1.23766E+18,346.3893571,-0.998720887,23.73121,21.8979,21.54199,20.58786,21.05997,2662,301,1,192,1.03742E+19,GALAXY,0.8560623,9214,57684,740
1.23766E+18,48.73539036,1.039835103,18.50169,17.55051,17.23568,17.10755,17.08955,3438,301,6,125,9.0427E+17,STAR,0.000809765,803,52318,627
1.23765E+18,348.6751298,-9.357358988,19.42476,17.99346,17.23821,16.81963,16.53912,1854,301,4,88,8.17563E+17,GALAXY,0.09877464,726,52226,581
1.23766E+18,134.3156357,43.74371007,20.38632,20.28438,19.95133,19.92918,20.03871,2825,301,2,188,9.32359E+18,QSO,1.199956,8281,57042,32
1.23767E+18,208.9233682,31.6489384,20.22618,18.25831,17.16261,16.69992,16.35625,4570,301,1,17,2.38357E+18,GALAXY,0.151513,2117,54115,129
1.23767E+18,146.5992799,16.44104434,22.51894,22.33091,21.56515,20.98738,20.5743,5935,301,5,202,1.07895E+19,GALAXY,0.8906741,9583,57809,144
1.23767E+18,160.0367419,18.78811986,17.80995,16.22843,15.48364,15.11098,14.80354,5935,301,5,289,2.91962E+18,GALAXY,0.02980063,2593,54175,590
1.23765E+18,124.3816155,-1.072037103,19.55885,18.39285,18.3888,18.43448,18.54697,1239,301,1,27,2.33852E+18,STAR,0.000159377,2077,53846,82
1.23766E+18,221.9441901,42.12707501,22.95613,21.78761,21.14845,21.06851,21.44654,3699,301,6,198,9.56678E+18,GALAXY,0.2611322,8497,58161,38
1.23767E+18,231.2732103,58.02462544,21.29323,20.70933,20.56168,20.2325,19.84112,6122,301,2,36,7.64489E+18,QSO,0.6473626,6790,56430,120
1.23768E+18,357.7005755,26.85285857,21.88266,21.21625,19.58163,18.65723,18.08053,8110,301,2,216,7.33766E+18,GALAXY,0.5252134,6517,56563,603
1.23768E+18,342.5211113,-1.761213449,23.20774,22.80882,22.31997,21.32272,21.04358,8038,301,5,102,1.03764E+19,GALAXY,0.7512377,9216,57693,310
1.23768E+18,351.5558042,-1.88130227,23.98431,22.50656,21.97755,21.43054,21.58665,8038,301,5,163,1.03708E+19,GALAXY,0.7388408,9211,57722,409
1.23768E+18,354.4191417,-1.9084094,25.5042,22.85471,22.22865,21.73883,21.76933,8038,301,5,182,1.03696E+19,GALAXY,0.9657415,9210,57656,252
1.23766E+18,235.2565897,7.628759419,24.28203,25.23082,19.1036,24.8163,23.31499,3836,301,2,572,1.9411E+18,QSO,4.046687,1724,53859,191
1.23767E+18,143.034292,15.75474105,22.21146,19.71367,18.07647,17.47404,17.14584,5935,301,5,179,2.90382E+18,GALAXY,0.2566459,2579,54068,456
1.23767E+18,138.9676789,14.68288739,21.4873,18.95244,17.54893,17.00392,16.60792,5935,301,5,152,2.74287E+18,GALAXY,0.218249,2436,54054,634
1.23767E+18,143.8738682,15.76620529,23.47709,21.37833,19.83616,18.85595,18.31848,5935,301,5,184,5.98432E+18,GALAXY,0.5456429,5315,55978,583
1.23767E+18,129.899476,12.26663321,24.69773,21.53973,20.05827,18.94177,18.48178,5935,301,5,91,2.73377E+18,GALAXY,0.09925923,2428,53801,312
1.23767E+18,46.37882472,36.91346259,20.73049,19.35071,19.01288,18.86838,18.74471,5817,301,2,212,2.7506E+18,STAR,-0.000332778,2443,54082,99
1.23767E+18,28.84329411,7.48982145,19.81761,18.42292,17.16355,16.63977,16.29916,5065,301,5,65,5.10155E+18,GALAXY,0.2045219,4531,55563,342
1.23768E+18,11.18387621,13.52325682,20.21031,17.65568,16.70362,16.18574,15.82178,7773,301,6,383,6.98306E+18,GALAXY,0.05675048,6202,56266,825
1.23768E+18,0.628805081,13.63822555,23.17041,21.85385,19.95905,19.10059,18.63282,7773,301,6,314,6.95476E+18,GALAXY,0.5245982,6177,56268,267
1.23766E+18,128.7276407,22.48984432,19.39366,18.16412,18.1627,18.19926,18.25431,4517,301,2,116,3.79774E+18,STAR,0.00034121,3373,54940,295
1.23766E+18,16.57384039,45.21917206,20.86702,19.35641,18.79758,18.58811,18.51575,3367,301,2,116,1.65736E+18,STAR,-0.000294281,1472,52913,124
1.23766E+18,146.5150005,34.01471698,26.54607,26.2645,21.6058,20.54488,19.49589,4469,301,5,241,1.15159E+19,GALAXY,0.833216,10228,58223,871
1.23768E+18,8.078592191,2.743681253,18.94387,18.06249,17.74022,17.61936,17.60329,7712,301,4,383,4.84383E+18,STAR,0.000296988,4302,55531,758
1.23766E+18,190.0699173,14.31191501,18.44284,16.19237,15.21779,14.83403,14.60268,3970,301,2,55,3.66491E+18,STAR,-0.000105019,3255,54885,391
1.23767E+18,228.1388476,16.71986666,23.42518,21.00476,18.99165,18.41489,17.91555,5183,301,3,622,6.1747E+18,GALAXY,0.353697,5484,56039,974
1.23766E+18,232.9227421,35.68363244,23.02258,21.70915,19.85904,19.03606,18.50723,3926,301,3,48,5.60036E+18,GALAXY,0.4878979,4974,56038,495
1.23765E+18,220.0080824,63.44317244,26.39799,22.20297,20.47334,19.41757,18.876,1412,301,4,268,7.86232E+18,GALAXY,0.5296824,6983,56447,583
1.23766E+18,185.5250091,51.05550509,20.58718,20.25898,20.01809,19.97874,19.85084,2964,301,6,324,9.26191E+18,QSO,1.353286,8226,57423,926
1.23766E+18,187.1122368,51.06867719,21.08318,20.24069,19.9562,19.88835,19.85553,2964,301,6,331,9.26296E+18,STAR,-0.00035792,8227,57427,650
1.23766E+18,188.9808171,51.04565932,19.8022,19.79889,19.55149,19.42171,19.59261,2964,301,6,338,7.51435E+18,QSO,1.219139,6674,56416,346
1.23766E+18,192.3499132,50.92545099,17.83655,16.65593,16.1726,15.96364,15.90123,2964,301,6,353,3.26297E+18,STAR,-0.000336206,2898,54567,419
1.23767E+18,132.748839,13.18874239,21.86748,20.82874,19.10494,18.49348,18.11832,5935,301,5,110,5.95403E+18,GALAXY,0.3488706,5288,55865,976
1.23767E+18,145.7349226,16.2485938,24.19147,21.83846,20.12247,19.28681,18.85213,5935,301,5,197,5.98645E+18,GALAXY,0.4853645,5317,56000,139
1.23766E+18,117.4070928,20.78685294,18.11644,17.06955,16.71426,16.56442,16.51684,3605,301,3,49,1.42214E+18,STAR,0.00068001,1263,52708,473
1.23768E+18,3.40132903,-3.434302508,24.11121,25.49097,21.6943,20.58539,19.88172,7778,301,1,339,8.89478E+18,GALAXY,0.7150424,7900,57358,603
1.23766E+18,236.7064044,41.48395522,24.83759,21.99504,20.37922,19.4008,18.85923,3180,301,3,191,6.8117E+18,GALAXY,0.5294053,6050,56089,27
1.23766E+18,217.7300466,56.38542613,24.0249,22.30242,20.44414,19.6083,19.17597,3225,301,5,67,7.555E+18,GALAXY,0.432804,6710,56416,781
1.23767E+18,180.9938847,35.63866647,25.31322,22.22522,20.62456,19.76457,19.27903,4552,301,5,79,5.19057E+18,GALAXY,0.4568754,4610,55621,639
1.23767E+18,184.5757242,35.80514958,24.54914,21.60189,20.165,19.57544,19.3399,4552,301,5,98,9.98113E+18,GALAXY,0.2484719,8865,57426,85
1.23767E+18,185.6684136,35.72481444,22.34632,20.74594,19.00398,18.22549,17.69954,4552,301,5,104,4.46547E+18,GALAXY,0.4559827,3966,55571,565
1.23767E+18,175.5591507,35.3001571,21.45898,19.2991,17.89009,17.42342,17.06595,4552,301,5,49,5.23111E+18,GALAXY,0.2177907,4646,55622,647
1.23767E+18,133.9058387,10.81924313,20.44735,19.49326,19.30387,19.31473,19.31631,5972,301,3,123,3.0073E+18,STAR,-9.69E-05,2671,54141,75
1.23766E+18,336.7862831,13.39838894,23.84906,22.94456,20.8856,19.80684,19.2745,2507,301,4,133,5.67804E+18,GALAXY,0.5218226,5043,56187,475
1.23765E+18,173.9768076,63.65559027,25.26974,22.41795,21.14215,19.8123,19.03415,1302,301,1,344,8.00876E+18,GALAXY,0.7703909,7113,56711,839
1.23768E+18,26.1743395,18.31131065,24.48555,20.83898,18.91285,18.16223,17.6725,7913,301,2,123,5.76709E+18,GALAXY,0.4159078,5122,55841,856
1.23766E+18,230.5325982,37.54640256,22.76579,20.95804,19.28507,18.56019,18.21443,3699,301,4,252,1.58E+18,GALAXY,0.4097274,1400,53470,469
1.23766E+18,203.3426848,46.16879116,18.7207,17.02971,16.28517,15.9006,15.62995,3699,301,4,105,1.64721E+18,GALAXY,0.03678539,1463,53063,77
1.23767E+18,121.2931209,9.798912822,20.99539,18.85612,17.5032,16.98994,16.62438,5935,301,5,32,2.72371E+18,GALAXY,0.1997503,2419,54139,557
1.23767E+18,129.4701278,12.29407643,24.77582,22.52538,21.17745,20.031,19.46983,5935,301,5,88,5.07469E+18,GALAXY,0.5924589,4507,55564,933
1.23767E+18,146.9794682,16.62756365,25.88546,21.42396,19.53053,18.78796,18.51966,5935,301,5,205,5.99216E+18,GALAXY,0.3638745,5322,56003,430
1.23767E+18,155.9048639,18.09986935,20.02904,18.16183,17.46259,17.1057,16.92039,5935,301,5,263,2.91512E+18,GALAXY,0.02789065,2589,54174,613
1.23767E+18,46.65620323,37.23019493,20.44888,19.02638,18.91007,18.89146,18.94496,5817,301,2,215,2.75061E+18,STAR,-0.000344599,2443,54082,119
1.23768E+18,10.9669823,17.72775887,23.16898,22.07056,21.60632,21.51119,20.92106,7713,301,4,301,8.57722E+18,QSO,1.520425,7618,56898,414
1.23768E+18,358.9870401,13.63169362,23.56439,21.60724,19.89735,19.05735,18.61469,7773,301,6,304,6.9256E+18,GALAXY,0.435374,6151,56265,683
1.23765E+18,312.1715481,-5.157356849,19.70833,18.53387,18.01483,17.77279,17.63796,1737,301,6,32,2.15739E+18,STAR,-0.000202847,1916,53269,595
1.23765E+18,241.7613645,53.51026333,18.95182,17.89428,17.51746,17.20551,17.03861,1412,301,4,368,6.99317E+17,GALAXY,0.04273236,621,52055,484
1.23766E+18,152.3871397,46.41188174,21.68867,21.64431,21.42433,21.18985,21.35774,2964,301,6,176,8.31383E+18,QSO,1.482876,7384,56715,677
1.23766E+18,156.3789579,47.53584276,19.00895,18.06115,17.78691,17.66804,17.6382,2964,301,6,196,8.31599E+18,STAR,-0.000322261,7386,56769,352
1.23766E+18,230.6613012,50.73579498,22.57265,21.94774,21.88442,21.54167,21.84764,3225,301,4,130,9.45202E+18,QSO,1.522815,8395,57834,319
1.23766E+18,175.8591603,50.77047299,23.14139,21.20155,19.72967,18.49326,17.83995,2964,301,6,283,8.33192E+18,STAR,4.22E-07,7400,57134,960
1.23766E+18,178.5087502,50.90376386,21.65114,20.57372,20.21011,20.07376,19.93813,2964,301,6,294,9.25943E+18,STAR,-0.000135132,8224,57378,116
1.23766E+18,182.5728025,51.16695607,17.32123,15.79235,15.25935,15.08268,15.00388,2964,301,6,312,3.2585E+18,STAR,-8.05E-05,2894,54539,533
1.23766E+18,183.7972638,51.12196237,20.7056,20.51784,20.23992,20.15801,20.03753,2964,301,6,317,7.52328E+18,QSO,1.24433,6682,56390,43
1.23767E+18,155.404947,18.18606701,22.83955,22.66304,22.01214,21.44547,21.77285,5935,301,5,260,1.07771E+19,GALAXY,0.7415794,9572,57837,40
1.23767E+18,142.3197417,15.54957097,25.56651,22.22851,20.28292,19.36681,18.96938,5935,301,5,174,5.97875E+18,GALAXY,0.468416,5310,55983,813
1.23767E+18,142.8060124,15.5506328,24.83292,22.36028,21.93526,21.32483,21.06559,5935,301,5,177,1.07919E+19,QSO,2.328504,9585,57780,706
1.24E+18,143.5701659,15.89641126,24.40301,21.72325,20.22281,19.36102,19.0246,5935,301,5,183,5.9808E+18,GALAXY,0.4932339,5312,56001,83
1.23767E+18,153.9729499,17.75382508,22.81712,23.02867,22.18644,21.65168,21.3375,5935,301,5,250,1.07772E+19,GALAXY,0.9008764,9572,57837,310
1.23767E+18,152.4323381,17.51062844,20.3533,18.5875,17.44695,16.93657,16.4867,5935,301,5,240,2.91284E+18,GALAXY,0.1171553,2587,54138,480
1.23767E+18,146.6087694,16.50254512,22.9609,22.61313,22.30194,21.72231,21.54976,5935,301,5,203,1.07895E+19,GALAXY,0.8402886,9583,57809,141
1.23767E+18,158.9065935,18.7291251,18.84056,17.61716,17.022,16.67478,16.45654,5935,301,5,282,2.91959E+18,GALAXY,0.07028261,2593,54175,480
1.23766E+18,220.0936935,42.83236983,22.50999,21.86804,21.75146,21.52412,20.98665,3699,301,6,188,9.56695E+18,QSO,2.295544,8497,58161,650
1.23765E+18,162.2609883,-1.924202919,23.66989,21.69336,21.43453,21.35716,21.17699,1140,301,4,62,4.24704E+18,STAR,-0.000124338,3772,55277,539
1.23766E+18,118.6855337,16.62038282,21.89761,20.01786,19.31079,19.02417,18.8661,4517,301,2,42,1.24997E+19,STAR,0.000250873,11102,58425,6
1.23766E+18,242.570154,29.80402105,23.00425,20.7353,18.99548,18.38826,18.04185,3926,301,3,115,5.63986E+18,GALAXY,0.32892,5009,55707,820
1.23765E+18,138.2672845,59.14271011,25.50056,22.53381,20.67291,19.60906,18.95019,1412,301,4,22,6.43126E+18,GALAXY,0.5510135,5712,56602,427
1.23767E+18,154.6343483,31.16554244,26.83081,21.86518,22.64602,21.35556,20.92612,4576,301,4,277,1.1768E+19,GALAXY,0.8764984,10452,58138,185
1.23768E+18,2.294249029,2.893931461,21.39225,19.78154,19.25068,19.04127,18.94197,7712,301,4,345,8.84185E+18,STAR,-0.000469036,7853,56988,590
1.23768E+18,11.91380233,2.855440201,19.52718,19.02851,18.84716,18.79098,18.63455,7712,301,4,409,1.06342E+19,QSO,2.513027,9445,58097,191
1.23768E+18,38.78979838,-2.053164501,19.95227,20.27883,19.84047,19.85553,19.75489,7780,301,4,161,8.81487E+18,QSO,1.31822,7829,57011,732
1.23766E+18,192.3110054,14.16007899,20.26752,18.82439,18.37214,18.23874,18.20884,3970,301,2,70,3.66498E+18,STAR,6.45E-05,3255,54885,640
1.23767E+18,320.6320918,4.708974612,22.30318,20.7742,20.53414,20.38122,20.04557,5655,301,2,94,4.59055E+18,QSO,2.680505,4077,55361,944
1.23767E+18,143.8908109,15.8218298,19.35611,17.99258,17.44434,17.23909,17.14785,5935,301,5,185,3.59852E+18,STAR,0.000305045,3196,54834,530
1.23768E+18,28.23378549,17.92422938,25.07894,22.74207,21.28213,20.14371,19.76307,7913,301,2,136,5.76257E+18,QSO,0.6236389,5118,55830,769
1.23766E+18,161.5890689,39.97247878,22.49537,21.51268,19.75537,18.78682,18.30736,3647,301,3,148,5.21195E+18,GALAXY,0.5600545,4629,55630,567
1.23766E+18,335.7772361,13.34254825,23.70128,20.9807,19.18919,18.58078,18.13824,2507,301,4,126,5.67684E+18,GALAXY,0.342885,5042,55856,184
1.23766E+18,196.4713284,59.40283169,25.90576,23.78858,21.81655,20.70351,19.93279,2989,301,3,80,9.24729E+18,GALAXY,0.6344007,8213,58487,981
1.23766E+18,222.8296791,40.90208045,25.94419,23.37406,21.44633,20.22105,19.57845,3699,301,4,206,9.56815E+18,GALAXY,0.5732992,8498,57105,919
1.23768E+18,332.7031587,31.43831413,25.88673,22.30302,20.30302,19.33258,18.69561,8156,301,5,81,6.70376E+18,GALAXY,0.4828087,5954,56462,565
1.23766E+18,207.4916057,55.99985246,23.44342,22.55257,20.81343,19.89865,19.38812,3712,301,5,171,7.65738E+18,GALAXY,0.4940838,6801,56487,507
1.23766E+18,219.8236999,37.70258657,23.80298,21.88951,20.23275,19.33565,18.91325,3893,301,5,354,5.82436E+18,GALAXY,0.4807224,5173,56046,303
1.23768E+18,359.7898232,13.57950624,25.17045,22.21801,20.43224,19.53901,18.68565,7773,301,6,309,6.92566E+18,GALAXY,0.2977741,6151,56265,901
1.23766E+18,198.7975338,46.76518156,25.04515,20.47803,18.79694,18.20709,17.7824,3699,301,4,84,7.45923E+18,GALAXY,0.3283474,6625,56386,524
1.23766E+18,213.1512329,43.99351127,19.51702,17.59282,16.52638,16.08517,15.70466,3699,301,4,154,1.56961E+18,GALAXY,0.133878,1394,53108,400
1.23767E+18,159.5528378,18.75344109,25.34759,23.60055,21.8206,20.2546,19.74559,5935,301,5,286,2.9196E+18,STAR,-0.000165756,2593,54175,504
1.23766E+18,52.52677912,0.960318691,20.79165,19.73825,19.30806,19.134,19.06877,3438,301,6,150,1.70808E+18,QSO,1.075639,1517,52934,330
1.23766E+18,124.9932181,26.54030646,23.27919,22.43561,21.06779,20.57362,20.10909,3605,301,3,109,1.25259E+19,STAR,0.000296071,11125,58433,797
1.23766E+18,114.9257909,18.80907419,18.44326,16.8842,16.32353,16.14119,16.06883,3605,301,3,29,3.25394E+18,STAR,0.000169258,2890,54495,326
1.23767E+18,215.1291484,15.13775923,18.58316,18.44917,18.47421,18.3205,18.32017,5322,301,3,38,3.09178E+18,QSO,1.675002,2746,54232,196
1.23767E+18,218.8194339,14.5563609,19.59483,19.47009,19.3498,19.15051,18.91452,5322,301,3,62,6.1542E+18,QSO,1.979302,5466,56033,108
1.23768E+18,317.9670104,2.433049353,21.31042,20.82396,20.71708,20.61731,20.18917,7712,301,5,49,1.03135E+19,QSO,0.6900655,9160,57656,758
1.23767E+18,261.0300183,64.26153949,18.22329,16.51823,15.92931,15.73539,15.67551,6162,301,3,142,2.87223E+18,STAR,-1.10E-05,2551,54552,232
1.23768E+18,333.8933892,23.08861251,24.62821,21.80324,24.75433,20.30551,23.66498,8110,301,1,70,8.60526E+18,STAR,-9.84E-05,7643,57302,42
1.23766E+18,173.4416465,50.64957012,20.42845,20.22264,20.08047,19.83684,20.0119,2964,301,6,273,9.18627E+18,QSO,1.710261,8159,57064,187
1.23766E+18,174.2765797,50.62517793,21.11027,20.55034,20.26467,19.79555,19.65665,2964,301,6,276,8.33187E+18,QSO,0.473866,7400,57134,758
1.23766E+18,181.2956424,51.14260572,21.55955,21.22379,20.90174,20.63734,20.47264,2964,301,6,306,9.26075E+18,QSO,1.24176,8225,57375,818
1.23766E+18,182.0014121,51.19641193,21.05785,20.98265,20.68458,20.65311,20.39258,2964,301,6,309,9.26078E+18,QSO,1.072771,8225,57375,936
1.24E+18,143.6090768,15.78378138,23.25691,22.72931,22.06016,21.23704,20.69071,5935,301,5,183,1.0792E+19,GALAXY,0.9328507,9585,57780,869
1.23767E+18,156.0978715,18.28817315,23.4121,22.50298,21.86565,21.16397,21.68889,5935,301,5,264,1.08E+19,GALAXY,0.9226153,9573,57787,773
1.23767E+18,156.486328,18.180045,23.46013,21.01357,19.22667,18.50953,17.99904,5935,301,5,267,6.01471E+18,GALAXY,0.3603748,5342,56003,542
1.23766E+18,219.3234999,49.69804616,21.52137,20.26202,18.45916,17.83073,17.42399,3180,301,3,93,1.17893E+18,GALAXY,0.3376677,1047,52733,398
1.23765E+18,184.7785622,63.96776374,23.12475,21.69904,19.85193,18.82801,18.25117,1302,301,1,376,7.85227E+18,GALAXY,0.5291572,6974,56442,899
1.23768E+18,24.72889688,18.31477454,24.7456,21.32515,19.68907,18.78465,18.27682,7913,301,2,114,5.767E+18,GALAXY,0.466494,5122,55841,519
1.23768E+18,24.73434867,18.37908595,23.85399,21.00278,19.12934,18.3593,17.92752,7913,301,2,114,5.77501E+18,GALAXY,0.3343191,5129,55864,973
1.23768E+18,22.39652826,-2.344424708,23.55027,22.64852,21.23272,20.14985,19.44598,7780,301,4,51,8.83392E+18,STAR,0.000193556,7846,56984,409
1.23768E+18,16.48177701,13.41143752,19.1798,17.35599,16.42132,15.9135,15.50479,7773,301,6,417,5.25134E+18,GALAXY,0.0452563,4664,56186,536
1.23768E+18,359.262507,13.64347988,26.98909,21.80357,19.98854,18.81579,18.3798,7773,301,6,306,6.92562E+18,GALAXY,0.747725,6151,56265,763
